"","x"
"1",12
"2",10
"3",12
"4",7
"5",12
"6",9
"7",12
"8",7
"9",11
"10",9
"11",6
"12",5
"13",13
"14",10
"15",8
"16",10
"17",8
"18",12
"19",11
"20",10
"21",4
"22",10
"23",7
"24",9
"25",7
"26",13
"27",10
"28",10
"29",7
"30",11
"31",9
"32",7
"33",12
"34",11
"35",3
"36",15
"37",10
"38",7
"39",9
"40",13
"41",9
"42",6
"43",8
"44",9
"45",4
"46",12
"47",6
"48",11
"49",10
"50",9
"51",9
"52",10
"53",11
"54",10
"55",9
"56",9
"57",9
"58",7
"59",4
"60",7
"61",7
"62",8
"63",7
"64",12
"65",10
"66",6
"67",8
"68",7
"69",6
"70",11
"71",7
"72",2
"73",12
"74",11
"75",11
"76",10
"77",9
"78",10
"79",7
"80",9
"81",6
"82",7
"83",11
"84",10
"85",12
"86",8
"87",8
"88",12
"89",13
"90",12
"91",9
"92",9
"93",9
"94",10
"95",12
"96",8
"97",7
"98",9
"99",10
"100",10
"101",8
"102",14
"103",13
"104",8
"105",5
"106",11
"107",9
"108",10
"109",12
"110",13
"111",8
"112",11
"113",10
"114",8
"115",9
"116",11
"117",9
"118",6
"119",12
"120",11
"121",12
"122",7
"123",5
"124",9
"125",9
"126",14
"127",13
"128",8
"129",14
"130",12
"131",10
"132",10
"133",9
"134",10
"135",8
"136",7
"137",5
"138",10
"139",10
"140",8
"141",10
"142",8
"143",8
"144",8
"145",9
"146",12
"147",6
"148",6
"149",9
"150",13
"151",6
"152",10
"153",10
"154",7
"155",11
"156",10
"157",8
"158",7
"159",10
"160",8
"161",13
"162",12
"163",13
"164",7
"165",9
"166",9
"167",10
"168",7
"169",8
"170",8
"171",14
"172",8
"173",7
"174",8
"175",10
"176",14
"177",6
"178",11
"179",8
"180",5
"181",12
"182",7
"183",10
"184",8
"185",11
"186",6
"187",9
"188",6
"189",11
"190",12
"191",10
"192",9
"193",9
"194",7
"195",8
"196",10
"197",11
"198",12
"199",13
"200",10
"201",9
"202",8
"203",9
"204",11
"205",9
"206",11
"207",8
"208",6
"209",10
"210",9
"211",9
"212",4
"213",10
"214",13
"215",8
"216",10
"217",9
"218",13
"219",11
"220",6
"221",14
"222",10
"223",8
"224",11
"225",7
"226",12
"227",9
"228",11
"229",7
"230",7
"231",8
"232",8
"233",9
"234",6
"235",10
"236",7
"237",6
"238",7
"239",10
"240",8
"241",7
"242",9
"243",9
"244",10
"245",9
"246",8
"247",7
"248",11
"249",12
"250",10
"251",9
"252",10
"253",10
"254",11
"255",13
"256",9
"257",6
"258",12
"259",11
"260",9
"261",11
"262",9
"263",9
"264",9
"265",8
"266",9
"267",10
"268",9
"269",9
"270",11
"271",15
"272",10
"273",10
"274",6
"275",8
"276",5
"277",10
"278",6
"279",11
"280",8
"281",6
"282",9
"283",6
"284",11
"285",6
"286",8
"287",10
"288",8
"289",12
"290",13
"291",10
"292",10
"293",10
"294",6
"295",7
"296",9
"297",3
"298",10
"299",11
"300",10
"301",10
"302",11
"303",11
"304",14
"305",10
"306",8
"307",10
"308",7
"309",14
"310",5
"311",4
"312",10
"313",7
"314",11
"315",7
"316",8
"317",7
"318",8
"319",10
"320",7
"321",7
"322",10
"323",10
"324",12
"325",6
"326",9
"327",10
"328",14
"329",9
"330",11
"331",13
"332",10
"333",8
"334",7
"335",7
"336",6
"337",8
"338",12
"339",7
"340",9
"341",9
"342",9
"343",12
"344",7
"345",8
"346",12
"347",10
"348",10
"349",6
